nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	name	
4	2.21852	86.02174	7.48011	0.00000	0.44341	2.25620	5.20701	5.01212	0.08403	0.27036	0.06228	2.34888	0.21534	0.21534	0.01214	0.01275	0.10595	0.48637	155.34644	583	0.24300	0.18000	3100.00000	16.89189	M	228.93212	-7.42257	353.48258	40.87545	G152-1
4	2.28260	150.66807	8.64896	0.00000	0.44341	5.28607	1.09313	5.29665	0.67965	0.53546	0.06449	2.34888	0.31290	0.31290	0.01850	0.01852	0.05018	0.29582	99.10564	583	0.24300	0.18000	3100.00000	16.89189	M	228.93212	-7.42257	353.48258	40.87545	G152-1
4	0.82625	7.55184	0.31310	0.00000	1.39178	0.14539	0.40474	0.33622	0.49732	0.45231	0.03075	644.33087	0.05551	0.05551	0.00259	0.00347	6.77729	0.05943	378.12899	584	0.39300	0.40000	3500.00000	15.99603	M	236.85229	-10.89646	357.21686	32.85676	G152-50
4	1.69815	10.81227	5.25741	0.00000	1.39178	2.28841	6.23380	2.24439	0.36278	0.15069	0.05046	644.33087	0.07051	0.07051	0.00265	0.00441	4.19989	0.02744	355.98861	584	0.39300	0.40000	3500.00000	15.99603	M	236.85229	-10.89646	357.21686	32.85676	G152-50
4	0.56051	1.73841	0.22006	0.00000	1.05111	1.27244	0.36710	1.57378	0.40173	0.46453	0.00863	0.46231	0.01396	0.01396	0.00062	0.00106	8.31720	0.02526	415.69218	585	0.14900	0.12000	3000.00000	13.12367	M	270.90015	-18.98054	10.66356	1.49482	G154-43
4	0.58452	18.29466	0.13102	0.00000	1.05111	5.72906	4.40332	0.71200	0.05705	0.44331	0.05799	0.46231	0.06703	0.06703	0.00307	0.00511	0.36065	0.82590	212.54244	585	0.14900	0.12000	3000.00000	13.12367	M	270.90015	-18.98054	10.66356	1.49482	G154-43
4	2.39498	37.47731	3.61933	0.00000	1.05111	5.02260	5.73100	3.54597	0.41668	0.57835	0.04934	0.46231	0.10811	0.10811	0.00817	0.00824	0.13862	0.25700	148.41804	585	0.14900	0.12000	3000.00000	13.12367	M	270.90015	-18.98054	10.66356	1.49482	G154-43
4	1.26792	9.79733	1.75125	0.00000	0.08889	0.27874	4.18366	6.24866	0.08937	0.38691	0.00051	2.64059	0.05060	0.05060	0.00634	0.00635	1.91916	0.35674	320.01283	586	0.24300	0.18000	3100.00000	7.96259	M	271.88682	-15.96307	13.75790	2.14708	G154-44
4	1.35171	13.92426	2.70717	0.00000	0.08889	0.80409	1.71395	2.59485	0.72123	0.51138	0.05142	2.64059	0.06396	0.06396	0.00801	0.00803	1.20104	0.36019	211.71615	586	0.24300	0.18000	3100.00000	7.96259	M	271.88682	-15.96307	13.75790	2.14708	G154-44
4	1.85054	30.76190	6.20634	0.00000	0.08889	5.59945	1.92784	2.71559	0.62768	0.42551	0.05565	2.64059	0.10849	0.10849	0.01357	0.01363	0.41742	0.36384	174.75288	586	0.24300	0.18000	3100.00000	7.96259	M	271.88682	-15.96307	13.75790	2.14708	G154-44
4	0.78931	81.41153	1.90274	0.00000	0.08889	2.19493	3.20112	4.50613	0.46670	0.50830	0.07814	2.64059	0.20758	0.20758	0.02597	0.02607	0.11403	0.27563	138.21260	586	0.24300	0.18000	3100.00000	7.96259	M	271.88682	-15.96307	13.75790	2.14708	G154-44
4	1.18742	144.76475	1.86368	0.00000	0.08889	1.33994	3.38411	0.02451	0.20250	0.05090	0.02622	2.64059	0.30468	0.30468	0.03825	0.03826	0.05293	0.33011	126.15730	586	0.24300	0.18000	3100.00000	7.96259	M	271.88682	-15.96307	13.75790	2.14708	G154-44
4	0.84619	13.91484	0.47407	0.00000	2.72500	1.44911	4.29011	1.13859	0.67862	0.33544	0.06100	3.71274	0.08343	0.08343	0.00544	0.00571	3.00024	0.48585	275.80268	587	0.39300	0.40000	3500.00000	14.59899	M	273.80177	-19.40185	11.62136	-1.10705	G154-52
4	0.77742	18.83671	0.17157	0.00000	2.72500	2.14340	0.37302	4.81149	0.55881	0.54959	0.09571	3.71274	0.10209	0.10209	0.00652	0.00699	2.00349	0.51940	269.87097	587	0.39300	0.40000	3500.00000	14.59899	M	273.80177	-19.40185	11.62136	-1.10705	G154-52
4	1.41631	110.29198	8.12718	0.00000	2.72500	4.59986	2.28124	1.40694	0.26888	0.50210	0.08523	3.71274	0.33166	0.33166	0.02221	0.02272	0.18985	0.43054	169.88348	587	0.39300	0.40000	3500.00000	14.59899	M	273.80177	-19.40185	11.62136	-1.10705	G154-52
4	0.56958	4.09673	0.10429	0.00000	2.20122	5.71206	4.20242	5.22979	0.01694	0.44071	0.08264	1.20020	0.03692	0.03692	0.00276	0.00276	15.31830	0.32131	548.27822	588	0.39300	0.40000	3500.00000	13.38434	M	279.68644	-14.49056	18.59186	-3.80731	G155-29
4	1.46102	5.71075	4.36214	0.00000	2.20122	5.56278	2.70122	5.79255	0.33847	0.05171	0.09786	1.20020	0.04607	0.04607	0.00262	0.00344	9.83715	0.06384	444.53832	588	0.39300	0.40000	3500.00000	13.38434	M	279.68644	-14.49056	18.59186	-3.80731	G155-29
4	1.12577	16.32086	3.13020	0.00000	2.20122	3.53936	3.15867	2.34837	0.12230	0.08301	0.08834	1.20020	0.09279	0.09279	0.00572	0.00693	2.42551	0.65372	336.19441	588	0.39300	0.40000	3500.00000	13.38434	M	279.68644	-14.49056	18.59186	-3.80731	G155-29
4	0.59644	38.02683	0.12570	0.00000	2.20122	2.67947	1.72865	6.16069	0.25998	0.28815	0.09220	1.20020	0.16307	0.16307	0.00719	0.01218	0.78525	0.02564	243.00580	588	0.39300	0.40000	3500.00000	13.38434	M	279.68644	-14.49056	18.59186	-3.80731	G155-29
4	2.38103	106.67701	2.70717	0.00000	2.20122	3.44260	5.90798	2.49203	0.18970	0.15358	0.08687	1.20020	0.32437	0.32437	0.01753	0.02423	0.19847	0.05256	176.25443	588	0.39300	0.40000	3500.00000	13.38434	M	279.68644	-14.49056	18.59186	-3.80731	G155-29
4	1.32016	8.58198	1.25666	0.00000	0.60346	5.90709	0.66319	5.75864	0.58706	0.57111	0.09985	2.81450	0.06045	0.06045	0.00353	0.00354	5.71492	0.28007	344.96735	589	0.39300	0.40000	3500.00000	17.08377	M	282.00529	-14.58089	19.52660	-5.85158	G155-42
4	0.58322	14.37377	0.08653	0.00000	0.60346	3.35938	4.60912	2.22905	0.00591	0.08932	0.06264	2.81450	0.08525	0.08525	0.00476	0.00499	2.87320	0.18314	361.82734	589	0.39300	0.40000	3500.00000	17.08377	M	282.00529	-14.58089	19.52660	-5.85158	G155-42
4	0.68952	47.21905	0.25978	0.00000	0.60346	3.97061	0.21812	2.71133	0.46837	0.04393	0.04588	2.81450	0.18839	0.18839	0.01095	0.01103	0.58835	0.26084	208.14503	589	0.39300	0.40000	3500.00000	17.08377	M	282.00529	-14.58089	19.52660	-5.85158	G155-42
4	1.30196	65.93881	3.06594	0.00000	0.60346	3.87237	4.32832	4.10645	0.73519	0.38345	0.07310	2.81450	0.23537	0.23537	0.01213	0.01378	0.37694	0.11764	156.44307	589	0.39300	0.40000	3500.00000	17.08377	M	282.00529	-14.58089	19.52660	-5.85158	G155-42
4	1.45188	3.56517	5.04378	0.00000	1.10697	1.89576	2.58026	5.43546	0.79095	0.48419	0.01628	0.61466	0.02253	0.02253	0.00148	0.00314	3.19207	0.01213	251.55625	590	0.14900	0.12000	3000.00000	7.17824	M	353.79359	-2.38906	83.25916	-59.25410	G157-77
4	0.98249	7.03620	1.20560	0.00000	1.10697	0.10195	1.69595	5.00652	0.22998	0.46250	0.02518	0.61466	0.03545	0.03545	0.00460	0.00494	1.28942	0.15760	277.82963	590	0.14900	0.12000	3000.00000	7.17824	M	353.79359	-2.38906	83.25916	-59.25410	G157-77
4	2.49732	27.26153	6.20634	0.00000	1.10697	5.16503	5.68524	5.39086	0.11155	0.00869	0.06457	0.61466	0.08744	0.08744	0.00552	0.01218	0.21189	0.90224	183.33294	590	0.14900	0.12000	3000.00000	7.17824	M	353.79359	-2.38906	83.25916	-59.25410	G157-77
4	0.79389	109.91245	0.20679	0.00000	1.10697	3.19400	4.77687	3.76976	0.44156	0.22065	0.05673	0.61466	0.22151	0.22151	0.02239	0.03086	0.03302	0.05310	102.56387	590	0.14900	0.12000	3000.00000	7.17824	M	353.79359	-2.38906	83.25916	-59.25410	G157-77
4	0.52147	148.49187	0.10215	0.00000	1.10697	4.36069	1.49847	1.09742	0.52354	0.06264	0.04449	0.61466	0.27071	0.27071	0.03340	0.03771	0.02211	0.12117	89.16728	590	0.14900	0.12000	3000.00000	7.17824	M	353.79359	-2.38906	83.25916	-59.25410	G157-77
4	1.00421	25.97302	1.06452	0.00000	1.21738	2.72221	5.57744	0.83515	0.67747	0.26637	0.00957	8.55301	0.08467	0.08467	0.01733	0.01746	0.22602	0.26011	144.62145	591	0.14900	0.12000	3000.00000	4.84935	M	1.67999	-7.53806	92.46329	-67.72466	G158-27
4	2.13557	51.86424	9.01530	0.00000	1.21738	3.90462	0.58090	5.88345	0.45194	0.39412	0.02065	8.55301	0.13426	0.13426	0.02729	0.02769	0.08989	0.23835	131.12410	591	0.14900	0.12000	3000.00000	4.84935	M	1.67999	-7.53806	92.46329	-67.72466	G158-27
4	1.06797	1.95573	1.61182	0.00000	0.74968	2.82793	2.25486	5.51274	0.65315	0.27164	0.08410	3.57862	0.01728	0.01728	0.00254	0.00347	16.45041	0.05554	430.16465	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	0.52499	2.92562	0.15150	0.00000	0.74968	2.65061	0.01791	1.76790	0.67424	0.57351	0.05154	3.57862	0.02261	0.02261	0.00338	0.00453	9.61532	0.05903	370.27125	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	1.46253	4.48491	2.39038	0.00000	0.74968	1.17158	1.89112	1.60353	0.44650	0.03544	0.04072	3.57862	0.03005	0.03005	0.00586	0.00603	5.43980	0.44499	366.63030	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	0.78504	20.90934	0.64709	0.00000	0.74968	2.75525	4.09267	0.60253	0.71695	0.24641	0.03947	3.57862	0.08387	0.08387	0.01231	0.01682	0.69845	0.73621	185.58890	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	3.84718	37.64819	14.52661	0.00000	0.74968	0.48257	2.74115	0.19767	0.61421	0.21434	0.08988	3.57862	0.12413	0.12413	0.02466	0.02489	0.31886	0.25270	164.83134	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	2.23441	120.75239	22.92664	0.00000	0.74968	5.10424	5.81417	3.52592	0.60751	0.32987	0.05023	3.57862	0.26998	0.26998	0.05405	0.05414	0.06741	0.29002	112.25165	592	0.24300	0.18000	3100.00000	4.98679	M	3.86713	-16.13379	83.91905	-76.20084	G158-50
4	2.89702	2.27885	21.10126	0.00000	2.64978	5.75481	3.78029	4.77085	0.34841	0.08251	0.09633	7.67534	0.01914	0.01914	0.00169	0.00181	13.41630	0.15839	478.58195	593	0.24300	0.18000	3100.00000	10.58263	M	27.76709	-6.11805	159.62412	-64.65304	G159-3
4	2.44219	18.97867	9.39715	0.00000	2.64978	5.57538	2.50373	1.61317	0.26868	0.18895	0.00738	7.67534	0.07863	0.07863	0.00684	0.00743	0.79475	0.53843	243.01834	593	0.24300	0.18000	3100.00000	10.58263	M	27.76709	-6.11805	159.62412	-64.65304	G159-3
4	2.03401	57.62060	2.70717	0.00000	2.64978	3.47374	1.58395	0.60540	0.48099	0.51303	0.04623	7.67534	0.16486	0.16486	0.01438	0.01558	0.18078	0.14981	154.04044	593	0.24300	0.18000	3100.00000	10.58263	M	27.76709	-6.11805	159.62412	-64.65304	G159-3
4	1.59006	113.10517	5.04378	0.00000	2.64978	3.94229	1.85540	5.25092	0.72518	0.10479	0.06183	7.67534	0.25845	0.25845	0.02291	0.02442	0.07355	0.16446	104.94651	593	0.24300	0.18000	3100.00000	10.58263	M	27.76709	-6.11805	159.62412	-64.65304	G159-3
4	2.64058	5.89347	6.88456	0.00000	1.92857	4.48230	4.18338	2.81068	0.15562	0.56953	0.04594	162.83261	0.03606	0.03606	0.00155	0.00196	3.77943	0.07427	372.00194	594	0.24300	0.18000	3100.00000	18.38698	M	31.11458	-1.88246	160.73563	-59.28501	G159-34
4	1.50766	11.73495	5.71221	0.00000	1.92857	3.06003	5.39829	5.34730	0.12430	0.49061	0.08675	162.83261	0.05707	0.05707	0.00130	0.00310	1.50873	0.91604	298.39800	594	0.24300	0.18000	3100.00000	18.38698	M	31.11458	-1.88246	160.73563	-59.28501	G159-34
4	1.68372	22.36798	5.04378	0.00000	1.92857	5.97571	2.79879	5.91810	0.50335	0.24913	0.05104	162.83261	0.08773	0.08773	0.00378	0.00477	0.63839	0.07489	208.85147	594	0.24300	0.18000	3100.00000	18.38698	M	31.11458	-1.88246	160.73563	-59.28501	G159-34
4	0.50556	53.80557	0.09402	0.00000	1.92857	3.52871	4.32618	6.03229	0.16590	0.11558	0.03630	162.83261	0.15750	0.15750	0.00564	0.00857	0.19807	0.79026	177.44437	594	0.24300	0.18000	3100.00000	18.38698	M	31.11458	-1.88246	160.73563	-59.28501	G159-34
4	1.60871	103.96850	4.09898	0.00000	1.92857	6.09849	3.82461	1.74780	0.61495	0.42902	0.05610	162.83261	0.24434	0.24434	0.01052	0.01329	0.08230	0.68540	117.43028	594	0.24300	0.18000	3100.00000	18.38698	M	31.11458	-1.88246	160.73563	-59.28501	G159-34
4	2.50283	20.58630	13.37002	0.00000	1.02523	2.18233	2.27433	4.17368	0.10893	0.11772	0.06120	0.21469	0.08301	0.08301	0.00538	0.00543	0.71310	0.25132	248.49604	595	0.24300	0.18000	3100.00000	15.27973	M	33.22759	0.00468	162.07973	-56.54354	G159-46
4	1.24168	38.04071	1.04267	0.00000	1.02523	2.64719	0.70365	4.94367	0.76520	0.32154	0.03354	0.21469	0.12500	0.12500	0.00705	0.00818	0.31448	0.61411	145.08648	595	0.24300	0.18000	3100.00000	15.27973	M	33.22759	0.00468	162.07973	-56.54354	G159-46
4	1.89685	116.04806	2.82183	0.00000	1.02523	0.79840	4.51625	2.96928	0.52404	0.40729	0.09378	0.21469	0.26292	0.26292	0.01038	0.01721	0.07108	0.02764	119.36617	595	0.24300	0.18000	3100.00000	15.27973	M	33.22759	0.00468	162.07973	-56.54354	G159-46
4	2.89215	5.98451	8.12718	0.00000	1.55980	1.02243	2.12817	2.41187	0.74581	0.01020	0.06470	1.16349	0.04118	0.04118	0.00071	0.00414	5.02045	0.98567	295.82084	596	0.29100	0.26000	3250.00000	9.94432	M	57.68454	-6.09490	194.98121	-42.53818	G160-28
4	1.94558	11.62282	4.27259	0.00000	1.55980	1.64474	3.85398	0.51549	0.27409	0.42115	0.02977	1.16349	0.06410	0.06410	0.00217	0.00645	2.07188	0.94595	308.22298	596	0.29100	0.26000	3250.00000	9.94432	M	57.68454	-6.09490	194.98121	-42.53818	G160-28
4	1.24046	106.46360	3.40098	0.00000	1.55980	4.34860	4.37886	3.81613	0.68669	0.42371	0.05389	1.16349	0.28061	0.28061	0.00944	0.02822	0.10810	0.00416	119.40091	596	0.29100	0.26000	3250.00000	9.94432	M	57.68454	-6.09490	194.98121	-42.53818	G160-28
4	0.74626	3.03912	0.84736	0.00000	0.63496	0.64024	3.67620	3.45441	0.28933	0.10750	0.04065	6.19394	0.02025	0.02025	0.00187	0.00209	3.94926	0.12802	360.24667	597	0.14900	0.12000	3000.00000	9.67773	M	138.90179	-10.59639	241.19976	25.52297	G161-7
4	1.24860	5.56210	1.71530	0.00000	0.63496	3.57934	5.96158	2.35719	0.41126	0.09440	0.02836	6.19394	0.03031	0.03031	0.00266	0.00313	1.76412	0.09909	280.97476	597	0.14900	0.12000	3000.00000	9.67773	M	138.90179	-10.59639	241.19976	25.52297	G161-7
4	1.75050	11.80019	1.64560	0.00000	0.63496	1.87531	5.54896	5.59837	0.55843	0.02271	0.01205	6.19394	0.05004	0.05004	0.00419	0.00517	0.64713	0.66795	203.49440	597	0.14900	0.12000	3000.00000	9.67773	M	138.90179	-10.59639	241.19976	25.52297	G161-7
4	0.81452	47.61860	0.49415	0.00000	0.63496	6.21637	1.75385	5.09150	0.54365	0.10828	0.09991	6.19394	0.12683	0.12683	0.01243	0.01311	0.10073	0.17628	128.87390	597	0.14900	0.12000	3000.00000	9.67773	M	138.90179	-10.59639	241.19976	25.52297	G161-7
4	3.49017	172.34714	7.96035	0.00000	0.63496	3.99377	2.08175	5.44951	0.24489	0.49484	0.01667	6.19394	0.29897	0.29897	0.02554	0.03089	0.01813	0.08888	95.19913	597	0.14900	0.12000	3000.00000	9.67773	M	138.90179	-10.59639	241.19976	25.52297	G161-7
4	2.42748	2.36349	1.68009	0.00000	0.67595	1.08746	2.24242	3.18669	0.52558	0.12282	0.01659	215.41511	0.01713	0.01713	0.00115	0.00130	5.52216	0.59028	354.09673	598	0.14900	0.12000	3000.00000	13.12774	M	146.22580	-12.34844	247.87410	29.96470	G161-71
4	1.28124	8.22679	1.71530	0.00000	0.67595	5.49653	2.56823	0.36784	0.01765	0.19807	0.06586	215.41511	0.03934	0.03934	0.00297	0.00300	1.04682	0.25707	280.27764	598	0.14900	0.12000	3000.00000	13.12774	M	146.22580	-12.34844	247.87410	29.96470	G161-71
4	1.03091	12.59686	0.97977	0.00000	0.67595	2.59905	2.80854	2.16269	0.42872	0.43837	0.00799	215.41511	0.05226	0.05226	0.00317	0.00398	0.59315	0.68093	212.35244	598	0.14900	0.12000	3000.00000	13.12774	M	146.22580	-12.34844	247.87410	29.96470	G161-71
4	2.01639	28.36151	4.18489	0.00000	0.67595	1.15710	5.21528	3.19096	0.41860	0.27581	0.04207	215.41511	0.08978	0.08978	0.00579	0.00684	0.20101	0.09832	162.73283	598	0.14900	0.12000	3000.00000	13.12774	M	146.22580	-12.34844	247.87410	29.96470	G161-71
4	1.19147	65.07549	1.90274	0.00000	0.67595	5.85108	3.67166	1.99532	0.36543	0.41515	0.05432	215.41511	0.15619	0.15619	0.01109	0.01190	0.06642	0.52015	126.10924	598	0.14900	0.12000	3000.00000	13.12774	M	146.22580	-12.34844	247.87410	29.96470	G161-71
4	2.44048	49.45130	18.63203	0.00000	2.29631	2.57791	3.09605	1.55217	0.31096	0.30779	0.04979	182.74574	0.14888	0.14888	0.00497	0.00747	0.22166	0.78540	173.99464	599	0.24300	0.18000	3100.00000	19.93406	M	146.53855	-4.42868	240.88850	35.28168	G161-74
4	0.66799	1.90862	0.18642	0.00000	2.43518	6.26310	2.90566	0.58560	0.12565	0.43351	0.02167	0.05874	0.01922	0.01922	0.00115	0.00118	23.04025	0.43740	589.65356	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	1.14357	3.62354	1.82542	0.00000	2.43518	0.16488	1.69313	3.42380	0.27278	0.39572	0.08783	0.05874	0.02947	0.02947	0.00145	0.00181	9.80100	0.67523	454.76546	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	0.99379	31.41513	1.08683	0.00000	2.43518	5.38761	0.78766	0.22555	0.73908	0.14410	0.07125	0.05874	0.12437	0.12437	0.00637	0.00763	0.55029	0.09255	171.32788	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	0.53670	40.84641	0.09599	0.00000	2.43518	0.45177	2.53750	4.17908	0.36503	0.28198	0.04789	0.05874	0.14816	0.14816	0.00875	0.00909	0.38777	0.19391	196.05873	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	0.91586	75.80223	0.60805	0.00000	2.43518	5.00467	0.53316	4.89485	0.31861	0.41674	0.07771	0.05874	0.22374	0.22374	0.01197	0.01373	0.17003	0.60227	162.38148	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	2.40209	194.98382	3.40098	0.00000	2.43518	5.53839	3.20779	1.01661	0.75036	0.51121	0.09709	0.05874	0.42004	0.42004	0.02113	0.02578	0.04824	0.65890	92.20305	600	0.29100	0.26000	3250.00000	16.29105	M	158.75466	-9.41072	256.05187	40.72627	G162-70
4	3.62427	8.00183	10.64251	0.00000	0.24212	1.13013	5.50481	2.14672	0.20022	0.55742	0.03458	3.23179	0.04421	0.04421	0.00223	0.00230	2.51383	0.20970	331.42155	601	0.24300	0.18000	3100.00000	19.24531	M	163.89364	-9.35720	261.33876	43.96027	G163-23
4	1.70456	93.02847	5.48009	0.00000	0.24212	1.17285	0.67960	2.37623	0.49611	0.41162	0.07475	3.23179	0.22688	0.22688	0.01179	0.01179	0.09545	0.30811	130.34019	601	0.24300	0.18000	3100.00000	19.24531	M	163.89364	-9.35720	261.33876	43.96027	G163-23
4	2.97308	6.94621	5.48009	0.00000	1.73927	0.66378	5.66788	0.67706	0.05103	0.05013	0.02229	187.06167	0.04548	0.04548	0.00334	0.00335	4.11576	0.28848	391.27243	602	0.29100	0.26000	3250.00000	13.59553	M	213.98490	36.27705	65.23549	69.89425	G165-58
4	1.47456	15.74850	1.90274	0.00000	1.73927	5.32174	2.02464	5.93109	0.20239	0.41108	0.00125	187.06167	0.07849	0.07849	0.00113	0.00577	1.38185	0.00080	285.17833	602	0.29100	0.26000	3250.00000	13.59553	M	213.98490	36.27705	65.23549	69.89425	G165-58
4	2.32881	141.17606	28.80238	0.00000	1.73927	6.26890	3.38697	3.05061	0.35147	0.37653	0.01888	187.06167	0.33869	0.33869	0.02462	0.02491	0.07420	0.24617	130.35999	602	0.29100	0.26000	3250.00000	13.59553	M	213.98490	36.27705	65.23549	69.89425	G165-58
4	2.47695	7.51418	2.76391	0.00000	1.58890	2.76744	5.29193	0.14123	0.25744	0.06063	0.04134	3.94536	0.04240	0.04240	0.00168	0.00254	2.73366	0.78891	332.21751	603	0.24300	0.18000	3100.00000	16.66667	M	214.26154	31.71297	51.89781	70.83764	G165-61
4	1.33706	13.40132	2.54385	0.00000	1.58890	5.53729	2.80974	2.72762	0.53680	0.07267	0.04305	3.94536	0.06235	0.06235	0.00275	0.00374	1.26393	0.73411	243.45991	603	0.24300	0.18000	3100.00000	16.66667	M	214.26154	31.71297	51.89781	70.83764	G165-61
4	0.85268	23.39058	0.68863	0.00000	1.58890	3.11340	2.39012	1.33303	0.54827	0.14557	0.01716	3.94536	0.09038	0.09038	0.00453	0.00542	0.60145	0.64227	200.94290	603	0.24300	0.18000	3100.00000	16.66667	M	214.26154	31.71297	51.89781	70.83764	G165-61
4	1.69956	126.63780	2.02490	0.00000	1.58890	3.45218	4.10738	0.59451	0.36835	0.06865	0.09004	3.94536	0.27868	0.27868	0.00035	0.01672	0.06327	0.99978	124.44146	603	0.24300	0.18000	3100.00000	16.66667	M	214.26154	31.71297	51.89781	70.83764	G165-61
4	2.29546	6.17146	4.73949	0.00000	2.08467	0.22295	0.36947	6.24296	0.49228	0.16888	0.09562	36.78138	0.03718	0.03718	0.00274	0.00286	3.55416	0.19023	322.58432	604	0.24300	0.18000	3100.00000	13.01882	M	222.79332	31.11120	48.81196	63.62925	G166-49
4	2.61548	13.86719	7.63688	0.00000	2.08467	2.31150	5.10512	3.93561	0.79986	0.42504	0.03771	36.78138	0.06379	0.06379	0.00463	0.00490	1.20764	0.17227	195.15073	604	0.24300	0.18000	3100.00000	13.01882	M	222.79332	31.11120	48.81196	63.62925	G166-49
4	1.54582	69.65379	1.57873	0.00000	2.08467	0.31029	0.96044	5.99436	0.77551	0.57668	0.05598	36.78138	0.18708	0.18708	0.01208	0.01437	0.14039	0.09536	117.26972	604	0.24300	0.18000	3100.00000	13.01882	M	222.79332	31.11120	48.81196	63.62925	G166-49
4	0.79108	149.67566	0.21112	0.00000	2.08467	6.09197	4.83479	5.52162	0.38188	0.25134	0.06360	36.78138	0.31153	0.31153	0.01711	0.02393	0.05063	0.74929	117.06257	604	0.24300	0.18000	3100.00000	13.01882	M	222.79332	31.11120	48.81196	63.62925	G166-49
4	2.24621	1.09371	10.42404	0.00000	1.15541	3.28903	3.09734	1.49179	0.59924	0.19863	0.01601	3.34026	0.01326	0.01326	0.00030	0.00072	48.40749	0.91643	584.12038	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	1.73651	7.50120	5.83192	0.00000	1.15541	0.37364	2.03630	1.78098	0.32321	0.29172	0.06381	3.34026	0.04787	0.04787	0.00214	0.00261	3.71483	0.65814	350.47100	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	0.79028	15.14969	0.22938	0.00000	1.15541	3.46748	6.13937	3.46902	0.69876	0.38461	0.08176	3.34026	0.07648	0.07648	0.00411	0.00417	1.45515	0.40629	226.46828	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	1.01756	78.98215	0.88325	0.00000	1.15541	5.66575	3.59590	3.24491	0.67748	0.54183	0.02385	3.34026	0.22996	0.22996	0.01098	0.01255	0.16097	0.11432	132.85519	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	1.58113	140.08107	3.40098	0.00000	1.15541	3.88528	4.88894	3.55725	0.11505	0.11485	0.07300	3.34026	0.33694	0.33694	0.01197	0.01839	0.07498	0.03592	141.25998	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	1.56995	197.70334	2.15490	0.00000	1.15541	2.52289	0.37627	0.60567	0.58875	0.56130	0.04329	3.34026	0.42394	0.42394	0.01501	0.02313	0.04736	0.03553	103.97670	605	0.29100	0.26000	3250.00000	18.32636	M	233.94220	22.15104	34.55385	52.49073	G167-51
4	3.29749	7.40799	10.00046	0.00000	1.58620	1.38692	0.47391	5.46412	0.67558	0.30687	0.02082	0.21097	0.03321	0.03321	0.00169	0.00180	0.46836	0.50586	173.77077	606	0.11200	0.08900	2600.00000	18.48183	M	237.84080	29.51842	47.32276	50.57647	G168-14
4	2.40905	1.73660	2.54385	0.00000	2.33253	5.19104	4.64204	2.82629	0.48119	0.32608	0.07761	0.43963	0.01805	0.01805	0.00069	0.00093	26.13245	0.05775	534.07395	607	0.29100	0.26000	3250.00000	19.30871	M	240.43150	30.18074	48.80958	48.44202	G168-24
4	0.80859	13.43803	0.45481	0.00000	2.33253	1.52929	1.86368	3.74418	0.31041	0.51691	0.00419	0.43963	0.07061	0.07061	0.00326	0.00366	1.70739	0.57767	289.92434	607	0.29100	0.26000	3250.00000	19.30871	M	240.43150	30.18074	48.80958	48.44202	G168-24
4	0.76467	22.19656	0.95965	0.00000	2.33253	4.60374	1.35425	5.10958	0.53104	0.44018	0.06891	0.43963	0.09866	0.09866	0.00507	0.00511	0.87445	0.25600	222.72612	607	0.29100	0.26000	3250.00000	19.30871	M	240.43150	30.18074	48.80958	48.44202	G168-24
