nstar	snr_ref	snr_t6	ratio	ratio_equal_area	in_ref_top50
2551	0.605138	0.499109	0.824786	0.673658	False
2552	0.926692	1.04337	1.1259	0.919602	False
2553	0.976571	1.05442	1.07972	0.881881	False
2554	0.699609	0.474608	0.67839	0.554087	False
2555	1.19576	1.44102	1.20511	0.984298	False
2556	0.50865	0.54006	1.06175	0.867205	False
2557	0.610323	0.621296	1.01798	0.831451	False
2558	1.94073	2.14127	1.10333	0.901164	False
2559	1.24833	1.34075	1.07403	0.877234	False
2560	1.19018	1.15731	0.972377	0.794205	False
2561	2.64619	3.1332	1.18404	0.967087	False
2562	1.52736	1.72358	1.12847	0.921696	False
2563	0.741384	0.837315	1.12939	0.922453	False
2564	1.48302	1.66057	1.11972	0.914552	False
2565	0.948506	0.978905	1.03205	0.842944	False
2566	1.63058	1.85498	1.13762	0.92917	False
2567	0.886553	0.881044	0.993787	0.811693	False
2569	0.952174	0.886103	0.93061	0.760092	False
2570	1.50458	1.62395	1.07934	0.881568	False
2571	1.43753	1.09596	0.762393	0.622697	False
2573	0.432573	0.350263	0.809721	0.661353	False
2574	0.554944	0.466962	0.841458	0.687275	False
2575	0.700941	0.708616	1.01095	0.82571	False
2576	1.00457	1.00331	0.998748	0.815744	False
2577	0.730179	0.698861	0.95711	0.781736	False
2578	1.4084	1.67927	1.19233	0.973853	False
2579	1.77775	1.52124	0.85571	0.698916	False
2580	1.06316	1.12156	1.05494	0.861636	False
2581	3.7993	4.38254	1.15351	0.942153	False
2582	0.879138	1.01405	1.15346	0.942112	False
2583	1.38147	1.57085	1.13709	0.928735	False
2584	3.08208	3.48027	1.1292	0.92229	False
2586	1.26058	1.37637	1.09186	0.891793	False
2587	1.655	1.86715	1.12819	0.921466	False
2588	1.79645	1.91213	1.06439	0.869359	False
2589	1.22457	1.32232	1.07982	0.881964	False
2590	1.06969	1.20725	1.12859	0.921799	False
2592	0.698232	0.735377	1.0532	0.860218	False
2594	1.4394	1.73907	1.20819	0.986812	False
2595	1.81573	1.90288	1.048	0.855969	False
2596	0.597281	0.561611	0.940279	0.767989	False
2597	1.13928	1.44866	1.27155	1.03856	False
2598	1.92884	2.32317	1.20444	0.983744	False
2599	1.53797	1.54257	1.00299	0.819207	False
2600	0.761222	0.72684	0.954833	0.779876	False
2602	0.94097	0.944832	1.0041	0.820119	False
2603	0.652666	0.716684	1.09809	0.89688	False
2605	0.716107	0.819629	1.14456	0.934841	False
2606	0.653954	0.817598	1.25024	1.02115	False
2607	0.846968	0.729123	0.860863	0.703125	False
2608	0.872554	0.923775	1.0587	0.864713	False
2609	1.0226	1.11337	1.08877	0.889269	False
2610	0.704002	0.82809	1.17626	0.960732	False
2611	0.733785	0.668662	0.911251	0.74428	False
2612	1.28381	1.61331	1.25666	1.0264	False
2613	0.682118	0.729959	1.07014	0.874052	False
2617	1.75549	1.90175	1.08332	0.884818	False
2618	0.883629	0.869733	0.984275	0.803923	False
2619	0.759208	0.708868	0.933695	0.762612	False
2620	0.427399	0.451163	1.0556	0.862181	False
2621	0.657493	0.736368	1.11996	0.914749	False
2622	1.18212	1.34977	1.14182	0.932605	False
2623	1.21589	0.772754	0.635546	0.519093	False
2624	0.708416	0.582458	0.822197	0.671544	False
2626	0.715982	0.686179	0.958374	0.782769	False
2628	0.718174	0.713791	0.993896	0.811782	False
2629	1.31037	1.24591	0.950809	0.77659	False
2630	0.995285	1.043	1.04794	0.855925	False
2631	1.00155	1.07184	1.07017	0.874084	False
2632	1.73913	1.48092	0.851525	0.695498	False
2633	1.81172	1.99195	1.09948	0.898022	False
2634	0.78674	0.644397	0.819072	0.668991	False
2635	0.850098	0.781867	0.919737	0.751211	False
2636	0.922668	0.946193	1.0255	0.837592	False
2637	1.15228	1.17172	1.01687	0.830546	False
2638	2.06683	2.33262	1.1286	0.921802	False
2639	1.55039	1.80658	1.16524	0.951728	False
2642	0.701717	0.800022	1.14009	0.93119	False
2643	1.32072	1.36341	1.03232	0.843169	False
2644	1.00873	1.17284	1.16268	0.949641	False
2645	0.753127	0.830024	1.1021	0.900163	False
2646	0.830713	0.736504	0.886593	0.72414	False
2647	1.22141	1.37593	1.12651	0.920097	False
2649	1.43206	1.22433	0.854943	0.69829	False
2650	1.22732	1.41991	1.15692	0.944934	False
2651	2.20735	2.72631	1.2351	1.00879	False
2652	1.5926	1.80434	1.13295	0.925357	False
2653	0.613672	0.55841	0.90995	0.743217	False
2654	1.15155	1.16107	1.00827	0.823518	False
2655	0.804198	0.752432	0.935631	0.764193	False
2656	0.860081	0.785057	0.912771	0.745522	False
2657	0.919186	0.94851	1.0319	0.842823	False
2659	1.66024	1.94779	1.17319	0.958227	False
2660	1.30163	1.01531	0.780032	0.637104	False
2661	2.46135	2.59757	1.05535	0.861972	False
2662	0.904102	0.942202	1.04214	0.851187	False
2664	1.11236	1.15811	1.04112	0.850356	False
2665	0.65403	0.765292	1.17012	0.955714	False
2666	0.910667	0.936539	1.02841	0.839971	False
2668	1.01741	1.20787	1.18721	0.969671	False
2669	0.416945	0.427937	1.02636	0.838299	False
2670	1.75968	1.64271	0.933525	0.762473	False
2673	0.601367	0.551827	0.91762	0.749482	False
2674	1.13742	1.12602	0.989974	0.808578	False
2675	1.58059	1.51856	0.960756	0.784714	False
2677	2.22269	2.83154	1.27393	1.0405	False
2678	1.34369	1.51359	1.12644	0.920039	False
2679	0.499513	0.53179	1.06462	0.869543	False
2680	0.541562	0.543321	1.00325	0.81942	False
2681	1.26695	1.33834	1.05634	0.862786	False
2684	0.549777	0.451319	0.820912	0.670494	False
2690	1.26683	1.12518	0.888186	0.725441	False
2691	2.25427	2.38917	1.05984	0.865646	False
2697	0.989674	0.907627	0.917096	0.749054	False
2698	1.05099	0.965738	0.918881	0.750512	False
2712	1.25624	1.4081	1.12089	0.915506	False
2713	1.64363	1.50853	0.917807	0.749635	False
2714	0.579129	0.497603	0.859228	0.701789	False
2716	1.7914	1.61552	0.90182	0.736577	False
2724	1.72257	1.92208	1.11582	0.911364	False
2728	1.19921	0.859251	0.716517	0.585228	False
2734	0.827955	0.785826	0.949117	0.775207	False
2738	0.846956	0.742396	0.876546	0.715934	False
2752	0.958594	0.965851	1.00757	0.822951	False
2755	0.662556	0.594313	0.897001	0.732641	False
2759	1.24752	1.09865	0.880673	0.719305	False
2775	2.09626	2.55113	1.21699	0.993997	False
2794	0.688035	0.570066	0.828543	0.676727	False
2797	0.671922	0.590311	0.87854	0.717563	False
2802	0.880277	0.925181	1.05101	0.858431	False
2803	0.551353	0.495333	0.898395	0.733779	False
2806	1.84993	1.5781	0.853061	0.696752	False
2807	1.28733	1.51909	1.18003	0.963809	False
2808	1.32883	0.993006	0.747279	0.610353	False
2809	2.10634	1.87405	0.889717	0.726692	False
2811	0.82187	0.868221	1.0564	0.862831	False
2812	1.32263	1.02991	0.778683	0.636003	False
2814	1.135	1.12707	0.993016	0.811063	False
2817	0.823543	0.655949	0.796496	0.650552	False
2825	0.219145	0.186504	0.851051	0.69511	False
2840	1.25083	1.08784	0.86969	0.710334	False
2845	1.54333	1.30207	0.843679	0.68909	False
2848	1.48775	1.6926	1.13769	0.929229	False
2855	0.618677	0.499758	0.807785	0.659772	False
2868	0.551467	0.565921	1.02621	0.838174	False
2876	1.41099	1.55422	1.10151	0.899675	False
2894	2.52337	2.66067	1.05441	0.861209	False
2896	0.775552	0.756187	0.975031	0.796374	False
2924	1.00822	0.890855	0.883595	0.721692	False
2930	0.946553	0.943322	0.996587	0.813979	False
2931	2.16936	1.93309	0.891087	0.727811	False
2932	1.42049	0.826616	0.581922	0.475294	False
2934	1.47042	1.24873	0.849229	0.693623	False
2936	0.986597	0.857269	0.868915	0.709701	False
2953	1.41021	1.43154	1.01513	0.829122	False
2956	0.881635	0.977752	1.10902	0.905812	False
2959	1.81698	1.64685	0.90637	0.740294	False
2960	0.476414	0.346618	0.727557	0.594244	False
2966	2.3165	2.39575	1.03421	0.844707	False
2970	1.03435	0.97852	0.94602	0.772678	False
2979	2.67034	3.21817	1.20515	0.984328	False
2988	0.585488	0.345805	0.590626	0.482404	False
2991	1.55595	1.37268	0.882215	0.720564	False
2998	1.23796	0.975071	0.787646	0.643323	False
3014	0.572337	0.581097	1.01531	0.829268	False
3023	0.938207	0.66712	0.711059	0.58077	False
3028	1.24503	1.23605	0.992787	0.810876	False
3031	0.927458	0.903141	0.973781	0.795352	False
3036	1.13962	0.960146	0.842518	0.688141	False
3038	0.757835	0.86905	1.14675	0.936632	False
3041	0.706496	0.66176	0.936679	0.765049	False
3044	0.687157	0.477895	0.695467	0.568035	False
3045	0.567314	0.597783	1.05371	0.860634	False
3056	0.974454	1.01664	1.0433	0.85213	False
3066	0.49811	0.46572	0.934975	0.763657	False
3068	0.699813	0.535819	0.765659	0.625365	False
3069	1.09601	1.30899	1.19432	0.975483	False
3073	1.73204	1.69466	0.978415	0.799137	False
3084	2.7171	3.3003	1.21464	0.992076	False
3097	1.17041	1.02422	0.875095	0.714749	False
3119	1.52778	1.00454	0.657512	0.537034	False
3151	1.76103	1.72382	0.978873	0.799511	False
3153	1.36563	1.45188	1.06316	0.868353	False
3168	1.33194	1.26291	0.948178	0.774441	False
3172	1.02939	0.93444	0.907756	0.741426	False
3174	2.62233	3.32664	1.26858	1.03614	False
3175	0.544489	0.436687	0.802011	0.655056	False
3195	1.39139	1.57782	1.13399	0.926207	False
3200	0.688964	0.698334	1.0136	0.827876	False
3202	0.812349	0.631329	0.777165	0.634763	False
3206	1.04311	0.879789	0.843427	0.688883	False
3209	2.09647	2.01438	0.960844	0.784786	False
3213	1.2079	1.30049	1.07665	0.879376	False
3252	0.740358	0.822407	1.11082	0.907284	False
3255	1.2526	1.15048	0.918472	0.750178	False
3280	0.644756	0.580013	0.899585	0.734752	False
3282	2.10577	1.9722	0.93657	0.76496	False
3334	1.34974	1.14118	0.845486	0.690565	False
3337	2.38628	2.54768	1.06764	0.872012	False
3347	1.13882	1.1483	1.00833	0.823567	False
3373	1.32228	0.850494	0.643201	0.525345	False
3389	2.06537	1.67427	0.81064	0.662104	False
3409	0.942041	0.846768	0.898866	0.734164	False
3431	1.02225	1.03422	1.01171	0.826334	False
3435	2.07326	2.4178	1.16618	0.952499	False
3436	4.11465	4.41858	1.07386	0.877097	False
3439	1.26024	1.4182	1.12534	0.919144	False
3440	0.635489	0.648348	1.02024	0.833295	False
3445	0.80939	0.606595	0.749447	0.612124	False
3449	1.59743	1.55479	0.973309	0.794967	False
3450	1.19402	0.95705	0.801537	0.654669	False
3467	2.01301	2.06796	1.0273	0.839062	False
3493	1.40493	1.52531	1.08568	0.886749	False
3500	1.32803	1.45111	1.09268	0.892464	False
3512	1.77865	1.18681	0.667253	0.54499	False
3517	0.480181	0.454529	0.946579	0.773135	False
3532	2.15569	2.20789	1.02421	0.836544	False
3550	0.547921	0.566952	1.03473	0.845137	False
3566	1.73768	0.946091	0.544456	0.444694	False
3569	1.1332	1.22471	1.08075	0.882724	False
3582	1.22505	1.53144	1.25011	1.02105	False
3583	2.17926	2.00427	0.919703	0.751184	False
3584	1.41937	1.41617	0.997747	0.814927	False
3601	1.44477	1.56834	1.08553	0.886626	False
3605	1.03425	1.03953	1.00511	0.820942	False
3616	1.40401	1.28696	0.916631	0.748674	False
3633	0.737705	0.736905	0.998916	0.815882	False
3635	0.831704	0.906289	1.08968	0.890013	False
3637	3.3054	3.58595	1.08488	0.886092	False
3643	1.11619	1.16273	1.0417	0.850823	False
3651	1.71116	1.89429	1.10702	0.904177	False
3677	0.723383	0.591774	0.818064	0.668168	False
3685	1.41425	1.54234	1.09057	0.890739	False
3698	0.715867	0.655018	0.915	0.747342	False
3699	1.00343	0.708849	0.706427	0.576986	False
3735	1.34236	1.3687	1.01962	0.832791	False
3758	2.31031	1.79705	0.777841	0.635315	False
3768	1.35678	1.23372	0.9093	0.742686	False
3774	2.25149	1.94899	0.865644	0.70703	False
3775	1.29302	1.07245	0.829412	0.677436	False
3776	1.65087	1.45925	0.883929	0.721964	False
3777	1.11392	1.20975	1.08603	0.887035	False
3779	1.05942	0.888576	0.838737	0.685053	False
3780	1.39439	1.1434	0.819998	0.669747	False
3783	0.624119	0.539852	0.864983	0.70649	False
3785	1.58234	1.86327	1.17754	0.961776	False
3786	3.36119	2.09612	0.623624	0.509355	False
3793	1.69115	1.80749	1.06879	0.872957	False
3794	2.04873	1.63673	0.798901	0.652516	False
3807	1.99367	2.15149	1.07916	0.881424	False
3808	0.919785	1.00611	1.09385	0.893424	False
3811	0.624433	0.619104	0.991465	0.809796	False
3813	0.96339	0.73314	0.761	0.62156	False
3818	1.01636	0.768625	0.75625	0.61768	False
3820	1.5872	1.81405	1.14292	0.933502	False
3832	1.61165	0.962343	0.597116	0.487705	False
3833	1.28881	0.765818	0.594204	0.485326	False
3846	0.371142	0.336631	0.907014	0.740819	False
3853	0.541166	0.477819	0.882944	0.72116	False
3858	0.865019	0.941048	1.08789	0.888555	False
3859	0.723972	0.816414	1.12769	0.921058	False
3870	0.468044	0.372983	0.796897	0.650879	False
3877	0.487954	0.490121	1.00444	0.820396	False
3878	1.38601	1.17751	0.849569	0.6939	False
3886	0.62771	0.553698	0.882093	0.720464	False
3904	1.68311	1.93909	1.15209	0.940988	False
3908	0.941612	0.919132	0.976126	0.797268	False
3911	1.8306	1.52659	0.833926	0.681124	False
3912	1.19773	1.12156	0.936408	0.764827	False
3914	0.83943	0.850002	1.01259	0.827054	False
3930	3.58246	3.69818	1.0323	0.843149	False
3932	0.948061	0.890041	0.938802	0.766783	False
3948	1.16839	1.21579	1.04057	0.849903	False
3958	1.10519	0.865404	0.783035	0.639557	False
3959	2.14657	2.30646	1.07449	0.877604	False
3960	1.5034	1.69676	1.12861	0.921814	False
3970	1.31961	1.1743	0.889885	0.726829	False
3982	1.47665	1.54538	1.04655	0.854787	False
3995	2.11546	2.414	1.14113	0.932035	False
4000	0.68748	0.549751	0.799661	0.653137	False
4009	0.912344	0.838818	0.91941	0.750944	False
4010	0.961711	0.906902	0.943008	0.770218	False
4013	1.46918	1.27344	0.866773	0.707951	False
4017	1.23553	1.22851	0.994319	0.812127	False
4028	1.45453	1.51693	1.0429	0.851809	False
4038	0.425781	0.44062	1.03485	0.845233	False
4039	0.811945	0.782608	0.963868	0.787256	False
4052	1.08275	1.11726	1.03187	0.842794	False
4053	1.18757	1.00788	0.848692	0.693184	False
4054	1.31702	1.11848	0.849252	0.693641	False
4060	0.944329	1.04913	1.11098	0.907412	False
4062	1.74677	1.62503	0.930302	0.75984	False
4065	0.643012	0.67658	1.0522	0.859406	False
4066	1.58195	1.62689	1.02841	0.839968	False
4072	1.76128	1.84695	1.04864	0.856496	False
4073	0.942422	0.974984	1.03455	0.844988	False
4075	2.53742	2.58605	1.01917	0.832423	False
4085	1.16456	1.22212	1.04942	0.857131	False
4089	0.993423	1.10084	1.10813	0.905086	False
4104	1.73977	1.52346	0.87567	0.715219	False
4127	1.36194	1.46227	1.07366	0.876931	False
4128	0.501255	0.440927	0.879645	0.718466	False
4133	0.774844	0.76304	0.984766	0.804325	False
4139	1.49495	1.2948	0.866113	0.707413	False
4140	1.56186	1.60249	1.02601	0.83801	False
4145	1.10485	0.919494	0.832231	0.679739	False
4149	1.34534	1.52164	1.13104	0.923795	False
4152	0.973617	1.00519	1.03243	0.843252	False
4166	1.70185	1.41269	0.830088	0.677988	False
4171	0.869785	0.863623	0.992916	0.810981	False
4178	0.863751	0.925125	1.07106	0.874803	False
4179	0.596584	0.549955	0.92184	0.752929	False
4180	1.06486	1.06062	0.996016	0.813513	False
4183	1.5959	1.44279	0.904061	0.738407	False
4184	1.88109	1.11585	0.593192	0.4845	False
4190	0.970812	0.897073	0.924044	0.754729	False
4193	0.884974	0.735847	0.83149	0.679134	False
4238	0.740634	0.618089	0.83454	0.681625	False
4247	1.12358	1.06392	0.946906	0.773402	False
4248	1.40075	1.13569	0.810773	0.662213	False
4261	0.675072	0.681983	1.01024	0.825129	False
4262	0.615823	0.55468	0.900713	0.735673	False
4290	0.499318	0.416454	0.834045	0.681221	False
4293	0.94972	0.618693	0.651448	0.532081	False
4297	1.62119	1.46009	0.900626	0.735602	False
4303	0.373695	0.31082	0.831749	0.679345	False
4306	0.434261	0.501721	1.15535	0.943648	False
4311	1.02729	1.19461	1.16288	0.949801	False
4312	1.26311	1.30806	1.03558	0.84583	False
4320	1.30204	1.34779	1.03514	0.845468	False
4327	0.77595	0.748329	0.964403	0.787693	False
4328	0.623755	0.435184	0.697685	0.569846	False
4333	1.30722	1.29003	0.986843	0.806021	False
4343	2.19738	2.26862	1.03242	0.843248	False
4353	2.09542	2.39572	1.14331	0.933822	False
4354	0.981597	0.869149	0.885444	0.723202	False
4363	0.542391	0.550547	1.01504	0.82905	False
4379	0.89532	0.930219	1.03898	0.848605	False
4385	0.896903	0.728315	0.812034	0.663242	False
4399	1.24089	0.98558	0.794254	0.648721	False
4400	3.17498	3.53271	1.11267	0.908792	False
4413	1.35397	1.31549	0.971576	0.793551	False
4415	0.524291	0.696744	1.32893	1.08542	False
4417	1.43789	1.73862	1.20914	0.987589	False
4421	0.833604	1.12112	1.34491	1.09848	False
4433	0.794783	1.13616	1.42952	1.16759	False
4434	1.21526	1.74117	1.43276	1.17023	False
4440	0.671157	0.70283	1.04719	0.855312	False
4441	0.466449	0.619711	1.32857	1.08513	False
4449	0.668866	0.925707	1.38399	1.1304	False
4452	2.14862	2.16965	1.00979	0.824763	False
4453	0.897506	1.36216	1.51772	1.23962	False
4454	0.705954	0.913641	1.29419	1.05706	False
4456	0.703394	0.891334	1.26719	1.035	False
4458	1.18094	1.53782	1.3022	1.06359	False
4460	0.246497	0.317336	1.28738	1.05149	False
4462	1.34929	1.7676	1.31003	1.06999	False
4464	0.167743	0.286773	1.70959	1.39634	False
4468	0.270075	0.279757	1.03585	0.846048	False
4470	0.891543	1.20184	1.34804	1.10104	False
4471	0.737712	0.843185	1.14297	0.933544	False
4472	0.955464	1.22384	1.28089	1.04619	False
4473	0.603282	0.726701	1.20458	0.983861	False
4474	0.51587	0.498511	0.966351	0.789284	False
4475	0.574617	0.924522	1.60894	1.31413	False
4477	0.603601	0.772615	1.28001	1.04547	False
4481	0.48453	0.417701	0.862075	0.704115	False
4482	0.629304	0.841974	1.33795	1.09279	False
4483	0.808998	1.06741	1.31942	1.07766	False
4484	2.03551	1.75355	0.861479	0.703628	False
4485	0.814167	1.09298	1.34245	1.09647	False
4489	0.51093	0.471814	0.923441	0.754236	False
4490	0.611629	0.676186	1.10555	0.902977	False
4495	0.501295	0.384439	0.766892	0.626373	False
4497	0.633141	0.535151	0.845232	0.690358	False
4500	0.876699	1.11805	1.27529	1.04162	False
4502	1.20887	1.59722	1.32125	1.07915	False
