nstar	snr_ref	snr_t6	ratio	ratio_equal_area	in_ref_top50
0	23.251	95.2908	4.09836	3.34741	True
1	13.499	38.3015	2.83736	2.31746	True
2	10.91	13.1981	1.20972	0.98806	True
4	3.08144	3.93306	1.27637	1.0425	False
5	10.5864	16.1551	1.52603	1.24641	True
6	1.31495	1.68112	1.27847	1.04421	False
7	2.12283	2.95192	1.39056	1.13576	False
8	6.10977	8.26191	1.35224	1.10447	False
9	1.12374	1.47654	1.31395	1.07319	False
10	11.8309	18.2345	1.54126	1.25885	True
11	1.5486	2.15082	1.38888	1.13439	False
12	1.91285	2.55302	1.33467	1.09011	False
13	0.500958	0.662815	1.32309	1.08066	False
14	1.82518	2.90662	1.59252	1.30071	False
15	6.60632	9.83957	1.48942	1.21651	False
16	2.3261	3.05071	1.31151	1.0712	False
17	3.28368	4.50509	1.37197	1.12058	False
18	0.567767	0.728397	1.28292	1.04784	False
20	0.563301	0.743547	1.31998	1.07812	False
22	2.51242	4.94926	1.96991	1.60896	False
23	0.940424	1.22751	1.30528	1.06611	False
24	0.805351	1.19498	1.4838	1.21192	False
25	2.3211	3.32501	1.43251	1.17003	False
26	1.54645	1.53779	0.994401	0.812194	False
28	0.393163	0.539771	1.37289	1.12133	False
29	2.00373	2.58777	1.29148	1.05484	False
30	0.816323	1.02086	1.25056	1.02142	False
31	3.01165	4.23316	1.4056	1.14805	False
33	1.51699	2.49526	1.64488	1.34348	False
34	1.12812	1.5035	1.33275	1.08854	False
35	1.81263	2.42097	1.33561	1.09088	False
36	0.555201	0.696658	1.25479	1.02487	False
38	1.35396	1.81781	1.34259	1.09658	False
40	0.833158	0.993627	1.1926	0.974079	False
41	0.297538	0.283788	0.953785	0.77902	False
43	0.781962	0.836032	1.06915	0.873244	False
44	4.75966	7.34829	1.54387	1.26098	False
46	0.710577	0.594928	0.837247	0.683836	False
47	0.448476	0.29046	0.64766	0.528988	False
50	0.542269	0.505224	0.931685	0.76097	False
56	8.08209	13.2494	1.63935	1.33897	False
59	5.91263	6.67866	1.12956	0.922586	False
60	3.94243	5.46161	1.38534	1.1315	False
61	3.61253	4.51699	1.25037	1.02126	False
62	9.78171	15.176	1.55147	1.26719	True
63	48.1946	63.3444	1.31434	1.07351	True
64	0.121785	0.145792	1.19712	0.97777	False
65	18.2768	25.5782	1.39949	1.14306	True
66	36.8873	57.2023	1.55073	1.26659	True
67	5.78883	7.16661	1.23801	1.01116	False
68	7.80211	10.3266	1.32356	1.08104	False
69	4.21787	5.89516	1.39767	1.14157	False
70	1.85676	2.39705	1.29098	1.05443	False
71	5.28766	7.23184	1.36768	1.11708	False
72	6.83462	8.35172	1.22197	0.998069	False
73	7.0391	9.34301	1.3273	1.0841	False
75	4.87657	8.18416	1.67826	1.37075	False
76	4.58181	6.31602	1.3785	1.12591	False
77	1.79919	3.31069	1.8401	1.50294	False
78	3.62086	6.64805	1.83604	1.49962	False
79	13.9271	17.7671	1.27573	1.04197	True
80	14.3219	23.3885	1.63306	1.33383	True
82	5.07966	7.66683	1.50932	1.23276	False
83	24.5418	37.3664	1.52256	1.24357	True
84	3.15872	5.3072	1.68017	1.37231	False
85	1.98086	3.11638	1.57325	1.28498	False
86	5.23154	7.41949	1.41822	1.15836	False
87	12.3331	18.6011	1.50822	1.23187	True
88	1.17595	1.76767	1.50318	1.22775	False
89	5.20062	7.21965	1.38823	1.13386	False
91	19.4013	43.1155	2.2223	1.81511	True
92	18.1942	26.8229	1.47426	1.20413	True
94	3.53601	7.17857	2.03013	1.65815	False
95	4.06553	7.98293	1.96356	1.60377	False
96	5.75972	8.81873	1.5311	1.25056	False
97	4.31566	5.64597	1.30825	1.06854	False
98	43.2904	73.154	1.68984	1.38021	True
99	6.50314	8.82097	1.35642	1.10788	False
100	17.2673	26.1602	1.51501	1.23741	True
101	3.77448	4.78634	1.26808	1.03573	False
102	4.58838	6.40302	1.39549	1.13979	False
103	2.28132	3.03547	1.33057	1.08677	False
104	0.756869	1.90137	2.51215	2.05184	False
105	4.76609	6.36926	1.33637	1.0915	False
106	8.74819	13.5984	1.55443	1.26961	False
107	3.31131	4.94352	1.49292	1.21937	False
108	0.563953	0.734674	1.30272	1.06402	False
109	1.11354	1.38853	1.24696	1.01847	False
111	44.9229	61.8979	1.37787	1.1254	True
113	3.20127	3.98826	1.24584	1.01756	False
114	4.73053	7.45699	1.57635	1.28751	False
115	7.88984	11.9275	1.51176	1.23475	False
116	4.10836	5.80169	1.41217	1.15341	False
117	8.17222	11.6518	1.42579	1.16454	False
118	85.6498	188.584	2.2018	1.79836	True
119	11.587	16.9364	1.46168	1.19385	True
120	6.65983	10.3263	1.55054	1.26643	False
121	5.07915	6.90106	1.3587	1.10974	False
122	0.778404	0.985692	1.2663	1.03427	False
123	1.6947	2.37076	1.39893	1.1426	False
125	0.327692	0.420397	1.2829	1.04783	False
127	3.96005	7.20915	1.82047	1.4869	False
128	0.495601	0.655689	1.32302	1.0806	False
129	1.82813	3.73202	2.04144	1.66738	False
130	9.91734	15.03	1.51553	1.23783	True
133	10.3486	15.8512	1.53173	1.25107	True
134	3.06036	3.92072	1.28113	1.04638	False
135	2.78541	3.95758	1.42082	1.16048	False
136	5.16472	7.03864	1.36283	1.11312	False
137	2.54411	3.29974	1.29701	1.05936	False
138	18.0587	27.3149	1.51256	1.23541	True
139	20.1924	28.7149	1.42206	1.16149	True
140	1.86375	2.42457	1.30091	1.06254	False
142	2.66593	4.2379	1.58965	1.29838	False
143	1.12544	1.55964	1.38581	1.13188	False
144	1.86536	2.77928	1.48994	1.21693	False
145	23.2788	32.4456	1.39378	1.1384	True
146	2.80177	3.59188	1.282	1.0471	False
147	2.30332	3.06487	1.33063	1.08682	False
148	1.52329	2.22304	1.45937	1.19196	False
149	7.50599	11.3386	1.5106	1.23381	False
151	2.51791	3.15505	1.25304	1.02344	False
152	0.834678	1.10545	1.32441	1.08173	False
153	3.56766	6.27097	1.75773	1.43566	False
154	2.13687	2.73826	1.28143	1.04663	False
155	7.08749	9.93196	1.40134	1.14457	False
156	3.14302	4.24583	1.35087	1.10335	False
157	1.74188	2.31264	1.32767	1.0844	False
158	1.65585	2.19546	1.32588	1.08294	False
159	2.78026	3.88883	1.39873	1.14243	False
160	2.26378	3.16597	1.39853	1.14228	False
161	4.47869	6.38086	1.42471	1.16366	False
163	5.86025	7.80697	1.33219	1.08809	False
164	4.8875	6.96426	1.42491	1.16382	False
165	3.97691	5.38246	1.35343	1.10544	False
167	2.07057	2.77849	1.3419	1.09602	False
169	6.88584	9.92338	1.44113	1.17707	False
170	4.18875	7.14877	1.70666	1.39395	False
171	1.445	1.9448	1.34589	1.09928	False
172	4.53375	6.09857	1.34515	1.09868	False
173	0.900181	1.13593	1.26189	1.03067	False
174	16.571	24.1232	1.45575	1.18901	True
175	1.93276	2.86096	1.48024	1.20901	False
177	2.54504	3.23641	1.27166	1.03865	False
178	2.65877	4.56876	1.71837	1.40351	False
179	2.31131	2.94821	1.27556	1.04184	False
180	1.60035	2.08927	1.30551	1.0663	False
181	2.49925	3.05014	1.22043	0.996804	False
183	3.25504	5.19394	1.59566	1.30329	False
184	1.10549	1.9535	1.76709	1.4433	False
185	2.93701	4.4203	1.50503	1.22926	False
186	0.981477	1.25887	1.28263	1.04761	False
188	3.47642	6.0138	1.72988	1.41291	False
189	1.48299	2.10453	1.41911	1.15908	False
191	2.22009	3.33505	1.50221	1.22696	False
192	1.95782	2.74	1.39952	1.14308	False
193	2.96355	4.1088	1.38645	1.1324	False
195	2.59987	3.32359	1.27837	1.04413	False
196	3.21797	4.3569	1.35393	1.10584	False
197	14.4875	29.6992	2.04999	1.67437	True
200	4.75674	7.16946	1.50722	1.23105	False
201	1.65447	2.19718	1.32803	1.08469	False
202	12.5091	18.2987	1.46282	1.19479	True
203	3.17168	4.3196	1.36193	1.11238	False
204	1.84586	2.46455	1.33518	1.09053	False
206	3.18337	3.91661	1.23033	1.0049	False
207	1.32283	1.71537	1.29675	1.05914	False
208	1.57957	1.99539	1.26325	1.03178	False
209	3.97245	5.61982	1.4147	1.15548	False
210	1.2031	1.71828	1.4282	1.16651	False
211	1.40123	1.90689	1.36087	1.11151	False
212	15.9684	24.5902	1.53993	1.25776	True
213	0.928069	1.17712	1.26836	1.03595	False
215	4.67969	6.54169	1.39789	1.14175	False
216	2.61888	4.01046	1.53136	1.25077	False
217	2.0305	3.01081	1.48279	1.2111	False
218	3.96464	5.46419	1.37823	1.12569	False
219	1.49444	2.44778	1.63792	1.3378	False
220	4.34661	6.02946	1.38716	1.13299	False
221	2.17145	2.85073	1.31283	1.07227	False
222	3.1484	4.28263	1.36025	1.11101	False
223	0.529908	0.674065	1.27204	1.03896	False
224	0.846353	1.1916	1.40793	1.14995	False
225	0.634995	0.865209	1.36254	1.11288	False
226	1.51156	2.13961	1.4155	1.15613	False
227	4.59831	5.88251	1.27927	1.04487	False
228	8.70567	14.462	1.66122	1.35683	False
229	7.06615	9.84989	1.39395	1.13854	False
230	2.43962	3.34904	1.37277	1.12123	False
231	1.11353	1.41649	1.27207	1.03899	False
233	0.303955	0.373749	1.22962	1.00431	False
235	3.07959	4.68168	1.52023	1.24167	False
236	2.91011	3.59312	1.2347	1.00846	False
237	9.86729	15.9601	1.61748	1.3211	True
238	12.1658	19.2738	1.58426	1.29397	True
239	4.75513	6.74852	1.41921	1.15916	False
240	3.57648	4.87016	1.36172	1.11221	False
241	1.42908	1.76087	1.23218	1.0064	False
242	0.954157	1.20572	1.26365	1.03211	False
243	2.55659	3.18899	1.24736	1.0188	False
244	0.763856	1.063	1.39162	1.13663	False
245	0.96338	1.22414	1.27067	1.03784	False
246	0.990751	1.2479	1.25955	1.02876	False
247	1.20439	1.69798	1.40982	1.1515	False
248	2.87178	3.64665	1.26982	1.03715	False
249	3.07258	4.67681	1.52211	1.24321	False
250	0.997309	1.30166	1.30517	1.06602	False
251	0.961618	1.21664	1.2652	1.03337	False
252	1.69227	2.11548	1.25008	1.02103	False
253	6.88027	10.8555	1.57777	1.28867	False
254	9.55108	12.4961	1.30835	1.06861	True
256	5.41889	7.77841	1.43543	1.17241	False
257	0.864871	1.06265	1.22867	1.00354	False
258	3.20567	4.69082	1.46329	1.19517	False
259	0.771001	1.038	1.3463	1.09962	False
260	6.68364	12.0048	1.79614	1.46703	False
261	7.78822	10.8662	1.3952	1.13956	False
262	1.202	1.71536	1.42709	1.1656	False
263	3.83512	6.04331	1.57578	1.28705	False
264	8.3701	11.9352	1.42593	1.16465	False
265	1.577	2.29801	1.4572	1.19019	False
266	6.28751	9.85637	1.56761	1.28037	False
267	1.09738	1.37916	1.25677	1.02649	False
268	1.00502	1.53056	1.52291	1.24386	False
269	3.06016	3.9249	1.28258	1.04757	False
270	15.432	30.113	1.95133	1.59379	True
271	1.35122	1.76117	1.30339	1.06457	False
274	2.86351	3.79468	1.32518	1.08237	False
275	1.69772	2.55266	1.50358	1.22808	False
276	4.31469	5.77202	1.33776	1.09264	False
280	1.71304	2.27722	1.32935	1.08577	False
281	0.363376	0.689325	1.897	1.54941	False
282	1.58115	2.71261	1.71559	1.40124	False
283	7.47122	12.141	1.62503	1.32727	False
284	2.15252	3.41322	1.58568	1.29513	False
286	1.97444	2.58161	1.30752	1.06794	False
287	3.401	4.35737	1.2812	1.04644	False
288	0.310107	0.389086	1.25468	1.02478	False
289	12.4244	22.2546	1.7912	1.46299	True
290	2.8797	3.67061	1.27465	1.04109	False
291	1.98812	2.52319	1.26914	1.03659	False
292	2.62829	3.42991	1.305	1.06588	False
293	0.945807	1.24797	1.31948	1.07771	False
296	6.71115	8.69841	1.29611	1.05862	False
297	5.54951	8.69771	1.56729	1.28011	False
298	13.5235	22.8229	1.68764	1.37841	True
299	0.60552	0.835522	1.37984	1.12701	False
300	2.04401	3.01826	1.47663	1.20607	False
301	1.80476	2.8633	1.58653	1.29582	False
302	1.88203	2.43639	1.29455	1.05735	False
303	8.97742	12.4738	1.38946	1.13487	False
304	5.61596	8.56382	1.52491	1.24549	False
306	1.2865	1.7312	1.34567	1.0991	False
307	2.39391	3.08597	1.28909	1.05289	False
308	1.23339	1.60789	1.30364	1.06477	False
309	0.625893	0.74764	1.19452	0.975643	False
310	2.08931	2.73592	1.30948	1.06954	False
313	0.659592	1.06001	1.60706	1.3126	False
314	1.52836	1.99031	1.30226	1.06364	False
315	1.3392	1.94797	1.45458	1.18805	False
316	12.7285	22.1119	1.73719	1.41888	True
317	2.52174	3.6553	1.44952	1.18392	False
318	0.420905	0.562954	1.33749	1.09241	False
319	0.731207	1.43105	1.9571	1.5985	False
320	2.10597	3.05192	1.44918	1.18364	False
321	0.914954	1.22371	1.33746	1.09239	False
322	0.983832	1.30615	1.32761	1.08435	False
323	1.80709	2.46232	1.36259	1.11292	False
324	1.42227	1.84782	1.2992	1.06115	False
325	1.99784	2.53618	1.26946	1.03685	False
327	2.0648	2.58199	1.25048	1.02135	False
328	2.01942	2.82172	1.39729	1.14126	False
329	0.75688	0.991064	1.30941	1.06948	False
331	4.49342	6.22489	1.38534	1.1315	False
332	0.677092	0.859474	1.26936	1.03677	False
333	0.600955	0.723838	1.20448	0.98378	False
334	0.899029	1.46857	1.63351	1.3342	False
335	0.614155	0.85143	1.38634	1.13232	False
337	3.80654	6.10852	1.60475	1.3107	False
338	2.97297	4.04356	1.36011	1.11089	False
339	1.6352	2.41165	1.47484	1.2046	False
340	1.24289	1.69372	1.36272	1.11303	False
341	9.42362	13.7093	1.45478	1.18822	True
342	1.60876	2.73914	1.70264	1.39066	False
343	0.65411	1.01617	1.55352	1.26886	False
345	3.68063	5.36789	1.45841	1.19118	False
346	4.81975	6.60279	1.36994	1.11893	False
347	1.3925	1.82079	1.30756	1.06797	False
348	2.4317	3.71909	1.52942	1.24918	False
349	10.7627	17.9033	1.66347	1.35867	True
350	10.3816	15.2468	1.46864	1.19954	True
351	0.384891	0.474623	1.23313	1.00718	False
352	14.5185	23.3008	1.60491	1.31084	True
353	1.7791	2.24891	1.26407	1.03245	False
354	0.588423	0.73574	1.25036	1.02125	False
356	0.553542	0.700951	1.2663	1.03427	False
357	0.516337	0.613918	1.18899	0.971126	False
358	1.27558	1.65988	1.30128	1.06284	False
359	4.20365	6.33928	1.50804	1.23172	False
360	1.12336	1.57404	1.40119	1.14445	False
361	5.62721	7.2426	1.28707	1.05123	False
362	1.25469	1.58713	1.26496	1.03318	False
363	2.25993	3.16774	1.4017	1.14486	False
364	1.6482	2.48934	1.51034	1.23359	False
365	21.1937	35.9745	1.69742	1.38639	True
366	9.14381	13.5504	1.48192	1.21038	False
367	1.88795	2.94724	1.56108	1.27504	False
368	1.51	2.20139	1.45788	1.19075	False
370	1.43968	1.98921	1.3817	1.12853	False
372	0.848604	1.08826	1.28242	1.04744	False
373	0.818639	1.01636	1.24152	1.01403	False
375	1.19131	1.62955	1.36786	1.11722	False
376	12.8099	17.9892	1.40433	1.14701	True
377	1.94875	2.50034	1.28305	1.04795	False
378	0.991769	1.36082	1.37211	1.12069	False
379	0.781293	1.09944	1.4072	1.14936	False
380	13.4319	26.1389	1.94603	1.58945	True
381	0.429878	0.646884	1.50481	1.22908	False
382	0.62796	0.832905	1.32637	1.08333	False
384	2.60607	3.85491	1.4792	1.20816	False
385	2.0103	2.74082	1.36339	1.11357	False
386	3.81872	5.68921	1.48982	1.21684	False
387	1.40711	1.90339	1.35269	1.10484	False
389	2.0765	3.09146	1.48879	1.21599	False
390	0.560726	0.70688	1.26065	1.02966	False
391	1.60235	2.05639	1.28336	1.04821	False
392	1.5798	2.08949	1.32263	1.08028	False
393	2.77834	4.94404	1.77949	1.45343	False
394	0.905081	1.18062	1.30443	1.06542	False
395	2.81039	3.77257	1.34236	1.0964	False
397	1.19731	1.65089	1.37883	1.12618	False
398	2.40649	3.74374	1.55569	1.27063	False
399	1.48262	2.32018	1.56492	1.27817	False
400	4.81852	6.9253	1.43723	1.17388	False
401	1.58653	2.13128	1.34336	1.09721	False
402	1.55098	2.18571	1.40925	1.15103	False
403	0.769534	0.948479	1.23254	1.0067	False
404	1.15511	1.64618	1.42513	1.164	False
405	1.73553	2.18408	1.25845	1.02786	False
406	3.08525	4.86238	1.57601	1.28723	False
407	0.633119	0.84228	1.33037	1.0866	False
408	2.51769	3.40219	1.35132	1.10371	False
410	13.3755	21.2387	1.58788	1.29693	True
412	6.52339	10.3311	1.58369	1.29351	False
413	1.25956	1.63542	1.2984	1.06049	False
414	1.58977	2.14931	1.35197	1.10424	False
415	1.28081	1.75472	1.37	1.11897	False
416	1.80954	2.53801	1.40257	1.14557	False
418	2.24477	3.00853	1.34024	1.09467	False
419	4.70969	6.44006	1.36741	1.11685	False
420	1.0865	1.50103	1.38153	1.12839	False
421	4.54944	6.6789	1.46807	1.19907	False
422	2.29522	3.62643	1.57999	1.29049	False
423	1.11769	1.42346	1.27358	1.04022	False
424	1.98305	2.64258	1.33258	1.08841	False
426	1.34344	1.75054	1.30303	1.06427	False
427	4.82276	6.16192	1.27768	1.04356	False
428	0.961117	1.35122	1.40588	1.14828	False
429	1.18785	1.62316	1.36646	1.11608	False
430	1.03037	1.32093	1.282	1.04709	False
431	1.45239	1.99167	1.3713	1.12004	False
432	2.33797	3.02633	1.29443	1.05724	False
433	0.637729	0.861692	1.35119	1.10361	False
434	1.57793	2.34826	1.48819	1.2155	False
435	3.32614	4.3481	1.30725	1.06772	False
436	1.34697	1.70784	1.26791	1.03559	False
437	1.34245	1.75987	1.31094	1.07073	False
438	1.47626	2.09088	1.41634	1.15682	False
439	14.3686	29.0127	2.01917	1.64919	True
440	1.19334	1.48071	1.24081	1.01345	False
441	2.1671	3.41861	1.5775	1.28845	False
442	0.95824	1.51285	1.57878	1.2895	False
443	1.57572	2.08975	1.32621	1.08321	False
444	0.838062	1.07488	1.28258	1.04757	False
446	6.13561	9.27011	1.51087	1.23403	False
447	0.604484	0.877633	1.45187	1.18584	False
448	4.46242	6.75039	1.51272	1.23554	False
449	2.57372	3.99758	1.55323	1.26863	False
450	0.652065	0.965628	1.48088	1.20953	False
451	0.716756	0.924714	1.29014	1.05374	False
452	1.82414	2.26213	1.24011	1.01288	False
453	1.38665	1.82074	1.31305	1.07245	False
454	2.3755	3.30132	1.38974	1.13509	False
455	2.11491	2.9823	1.41013	1.15175	False
457	2.43744	4.17947	1.7147	1.40051	False
458	1.80465	2.78795	1.54487	1.2618	False
459	1.71359	2.41612	1.40997	1.15162	False
460	0.958057	1.56463	1.63313	1.33389	False
461	0.647596	1.02525	1.58317	1.29308	False
462	0.706827	0.871668	1.23321	1.00725	False
463	1.04833	1.32959	1.26829	1.0359	False
464	2.9621	4.18426	1.4126	1.15376	False
465	0.839688	1.0915	1.29988	1.0617	False
